Week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
1,Josh Myers,59992,C,GB,1,0,12,59.5,0,1,42,100.0,100.0,98.8,0,1,0,43,43,81.8,0,0,16,100.0,100.0,100.0,0,0,16,16
1,Dan Moore Jr.,60120,T,PIT,1,0,25,76.8,1,0,40,100.0,100.0,98.7,1,1,0,43,43,62.0,1,0,17,100.0,100.0,97.1,1,0,18,18
1,Yosh Nijman,60822,T,GB,1,1,12,87.0,0,1,42,100.0,100.0,98.8,1,1,0,43,43,81.4,0,1,16,100.0,100.0,96.9,1,0,16,16
1,Jake Hanson,28148,G,GB,1,0,12,14.4,0,3,42,100.0,100.0,94.0,0,4,1,43,43,0.0,0,3,16,100.0,100.0,84.4,4,1,16,16
1,Ethan Pocic,11813,C,CLV,1,0,8,63.1,0,1,36,100.0,100.0,98.6,0,1,0,43,43,73.8,0,1,17,100.0,100.0,97.1,1,0,19,19
1,Cesar Ruiz,59857,G,NO,1,0,20,43.9,0,1,38,100.0,100.0,96.1,0,2,1,42,42,23.9,0,1,25,100.0,100.0,94.0,2,1,26,26
1,James Hurst,9001,T,NO,1,0,20,89.5,1,0,38,100.0,100.0,98.7,0,1,0,42,42,87.0,1,0,25,100.0,100.0,98.0,1,0,26,26
1,Andrus Peat,9446,G,NO,1,0,20,65.9,0,1,38,100.0,100.0,96.1,0,2,1,42,42,88.6,0,0,25,100.0,100.0,100.0,0,0,26,26
1,Ryan Ramczyk,11787,T,NO,1,0,20,81.0,0,1,38,100.0,100.0,98.7,0,1,0,42,42,81.6,0,1,25,100.0,100.0,98.0,1,0,26,26
1,Erik McCoy,37347,C,NO,1,0,20,76.5,0,1,38,100.0,100.0,98.7,0,1,0,42,42,70.8,0,1,25,100.0,100.0,98.0,1,0,26,26
1,Frank Ragnow,39137,C,DET,1,0,11,25.3,0,0,39,100.0,100.0,100.0,0,0,0,41,41,4.9,0,0,16,100.0,100.0,100.0,0,0,18,18
1,Logan Stenberg,37181,G,DET,1,0,11,0.0,2,1,39,100.0,100.0,93.6,0,4,1,41,41,25.3,0,0,16,100.0,100.0,93.7,1,1,18,18
1,Jonah Jackson,37070,G,DET,1,0,11,64.8,0,1,39,100.0,100.0,98.7,0,1,0,41,41,58.8,0,1,16,100.0,100.0,96.9,1,0,18,18
1,Penei Sewell,81788,T,DET,1,0,11,70.1,1,1,39,100.0,100.0,94.9,0,3,1,41,41,71.3,0,0,16,100.0,100.0,93.7,1,1,18,18
1,Taylor Decker,10650,T,DET,1,0,11,51.9,1,2,39,100.0,100.0,96.2,0,3,0,41,41,31.6,0,2,16,100.0,100.0,93.7,2,0,18,18
1,Jake Matthews,8641,T,ATL,1,0,2,77.8,0,1,36,100.0,100.0,98.6,0,1,0,39,39,58.4,0,1,10,100.0,100.0,95.0,1,0,10,10
1,Ben Jones,7099,C,TEN,1,0,31,65.8,0,1,34,100.0,100.0,98.5,0,1,0,39,39,81.6,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Kelvin Beachum,7229,T,ARZ,1,0,1,81.9,0,1,37,100.0,100.0,98.6,0,1,0,39,39,77.1,0,1,16,100.0,100.0,96.9,1,0,17,17
1,Aaron Brewer,46014,G,TEN,1,0,31,42.6,2,1,34,100.0,100.0,95.6,0,3,0,39,39,50.4,1,1,14,100.0,100.0,92.9,2,0,18,18
1,Will Hernandez,46180,G,ARZ,1,0,1,73.2,0,2,37,100.0,100.0,97.3,0,2,0,39,39,56.1,0,2,16,100.0,100.0,93.7,2,0,17,17
1,Taylor Lewan,8646,T,TEN,1,0,31,79.2,0,0,34,100.0,100.0,100.0,0,0,0,39,39,82.7,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Nicholas Petit-Frere,82003,T,TEN,1,0,31,62.5,0,0,34,100.0,100.0,100.0,0,0,0,39,39,46.5,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Elijah Wilkinson,46238,G,ATL,1,0,2,81.3,0,0,36,100.0,100.0,100.0,0,0,0,39,39,69.4,0,0,10,100.0,100.0,100.0,0,0,10,10
1,Chris Lindstrom,46692,G,ATL,1,0,2,68.6,0,0,36,100.0,100.0,100.0,0,0,0,39,39,37.8,0,0,10,100.0,100.0,100.0,0,0,10,10
1,Drew Dalman,52270,C,ATL,1,2,2,71.5,0,0,36,100.0,100.0,100.0,2,0,0,39,39,78.2,0,0,10,100.0,100.0,100.0,0,0,10,10
1,Rodney Hudson,6207,C,ARZ,1,0,1,71.5,0,2,37,100.0,100.0,97.3,0,2,0,39,39,56.9,0,2,16,100.0,100.0,93.7,2,0,17,17
1,Nate Davis,46808,G,TEN,1,0,31,87.8,0,0,34,100.0,100.0,100.0,0,0,0,39,39,85.5,0,0,14,100.0,100.0,100.0,0,0,18,18
1,Mason Cole,45547,C,PIT,1,0,25,65.2,1,0,36,100.0,100.0,98.6,0,1,0,39,39,47.4,1,0,16,100.0,100.0,96.9,1,0,17,17
1,Kaleb McGary,46912,T,ATL,1,0,2,62.3,0,1,36,100.0,100.0,98.6,0,1,0,39,39,52.4,0,1,10,100.0,100.0,95.0,1,0,10,10
1,Mitch Morse,9482,C,BUF,1,0,4,64.4,0,1,38,100.0,100.0,98.7,0,1,0,38,38,37.8,0,1,13,100.0,100.0,96.2,1,0,13,13
1,Dion Dawkins,11818,T,BUF,1,0,4,78.3,0,0,38,100.0,100.0,100.0,0,0,0,38,38,61.7,0,0,13,100.0,100.0,100.0,0,0,13,13
1,Ryan Bates,28300,G,BUF,1,0,4,9.0,0,3,38,100.0,100.0,93.4,0,4,1,38,38,0.0,0,1,13,100.0,100.0,88.5,2,1,13,13
1,Rodger Saffold,5558,G,BUF,1,0,4,62.4,0,1,38,100.0,100.0,98.7,0,1,0,38,38,83.6,0,0,13,100.0,100.0,100.0,0,0,13,13
1,Spencer Brown,42296,T,BUF,1,0,4,59.0,0,0,38,100.0,100.0,100.0,0,0,0,38,38,74.5,0,0,13,100.0,100.0,100.0,0,0,13,13
1,Robert Hunt,46139,G,MIA,1,0,17,63.1,0,0,37,100.0,100.0,97.3,0,1,1,37,37,29.9,0,0,12,100.0,100.0,91.7,1,1,12,12
1,Liam Eichenberg,41851,G,MIA,1,0,17,15.9,2,2,37,100.0,100.0,94.6,0,4,0,37,37,21.3,1,1,12,100.0,100.0,91.7,2,0,12,12
1,Connor Williams,46216,C,MIA,1,0,17,65.4,0,1,37,100.0,100.0,98.6,0,1,0,37,37,38.4,0,1,12,100.0,100.0,95.8,1,0,12,12
1,Spencer Burford,81920,G,SF,1,0,28,87.8,0,0,35,100.0,100.0,100.0,0,0,0,36,36,86.2,0,0,19,100.0,100.0,100.0,0,0,20,20
1,Trent Williams,5529,T,SF,1,0,28,75.5,0,3,35,100.0,100.0,95.7,0,3,0,36,36,71.9,0,2,19,100.0,100.0,94.7,2,0,20,20
1,Corey Linsley,8796,C,LAC,1,0,27,78.2,0,0,35,100.0,100.0,100.0,0,0,0,36,36,79.0,0,0,11,100.0,100.0,100.0,0,0,11,11
1,Matt Feiler,9289,G,LAC,1,0,27,69.1,0,2,35,100.0,100.0,97.1,0,2,0,36,36,53.7,0,1,11,100.0,100.0,95.5,1,0,11,11
1,Trey Pipkins III,91462,T,LAC,1,0,27,56.5,1,1,35,100.0,100.0,97.1,0,2,0,36,36,56.5,1,0,11,100.0,100.0,95.5,1,0,11,11
1,Graham Glasgow,10729,C,DEN,1,0,10,72.2,0,2,34,100.0,100.0,97.1,0,2,0,36,36,61.6,0,2,16,100.0,100.0,93.7,2,0,18,18
1,Jake Brendel,11117,C,SF,1,1,28,48.9,0,2,35,100.0,100.0,97.1,1,2,0,36,36,29.5,0,2,19,100.0,100.0,94.7,2,0,20,20
1,Aaron Banks,59983,G,SF,1,0,28,78.2,0,2,35,100.0,100.0,97.1,0,2,0,36,36,79.1,0,1,19,100.0,100.0,97.4,1,0,20,20
1,Rashawn Slater,59971,T,LAC,1,0,27,72.2,1,0,35,100.0,100.0,98.6,0,1,0,36,36,62.1,1,0,11,100.0,100.0,95.5,1,0,11,11
1,Mike McGlinchey,46275,T,SF,1,0,28,65.9,0,1,35,100.0,100.0,95.7,0,2,1,36,36,57.3,0,1,19,100.0,100.0,92.1,2,1,20,20
1,Zion Johnson,99681,G,LAC,1,0,27,69.1,0,1,35,100.0,100.0,98.6,0,1,0,36,36,71.2,0,0,11,100.0,100.0,100.0,0,0,11,11
1,Charles Cross,98401,T,SEA,1,0,29,31.7,0,2,31,100.0,100.0,90.3,0,4,2,35,35,62.6,0,2,14,100.0,100.0,85.7,3,1,15,15
1,Taylor Moton,11819,T,CAR,1,0,5,56.7,0,2,32,100.0,100.0,96.9,0,2,0,35,35,62.4,0,1,9,100.0,100.0,94.4,1,0,10,10
1,Trent Brown,9677,T,NE,1,1,19,55.5,1,0,33,100.0,100.0,92.4,1,3,2,35,35,54.8,1,0,16,100.0,100.0,90.6,2,1,17,17
1,Austin Blythe,10882,C,SEA,1,0,29,77.6,1,0,31,100.0,100.0,98.4,0,1,0,35,35,70.3,1,0,14,100.0,100.0,96.4,1,0,15,15
1,Ben Powers,41482,G,BLT,1,0,3,69.2,1,1,34,100.0,100.0,97.1,0,2,0,35,35,69.5,0,1,15,100.0,100.0,96.7,1,0,15,15
1,Tyler Linderbaum,82291,C,BLT,1,0,3,22.2,0,2,34,100.0,100.0,97.1,0,2,0,35,35,0.0,0,2,15,100.0,100.0,93.3,2,0,15,15
1,Kevin Zeitler,7032,G,BLT,1,0,3,83.8,0,1,34,100.0,100.0,98.5,0,1,0,35,35,78.1,0,1,15,100.0,100.0,96.7,1,0,15,15
1,Terron Armstead,7856,T,MIA,1,0,17,81.3,0,1,35,100.0,100.0,98.6,0,1,0,35,35,86.2,0,0,10,100.0,100.0,100.0,0,0,10,10
1,Pat Elflein,11825,C,CAR,1,0,5,84.5,0,0,32,100.0,100.0,100.0,0,0,0,35,35,80.9,0,0,9,100.0,100.0,100.0,0,0,10,10
1,Abraham Lucas,60218,T,SEA,1,0,29,66.8,0,3,31,100.0,100.0,95.2,0,3,0,35,35,66.0,0,2,14,100.0,100.0,92.9,2,0,15,15
1,David Andrews,9948,C,NE,1,1,19,51.2,0,1,33,100.0,100.0,98.5,1,1,0,35,35,57.6,0,1,16,100.0,100.0,96.9,1,0,17,17
1,Ikem Ekwonu,98286,T,CAR,1,0,5,17.9,0,2,32,100.0,100.0,90.6,0,4,2,35,35,1.6,0,2,9,100.0,100.0,77.8,3,1,10,10
1,Brady Christensen,51985,G,CAR,1,0,5,72.3,0,2,32,100.0,100.0,96.9,0,2,0,35,35,58.2,0,2,9,100.0,100.0,88.9,2,0,10,10
1,Trai Turner,8727,G,WAS,1,0,32,46.7,1,1,29,100.0,100.0,96.6,0,2,0,35,35,62.7,1,0,13,100.0,100.0,96.2,1,0,15,15
1,Phil Haynes,29244,G,SEA,1,0,29,50.4,0,3,31,100.0,100.0,95.2,0,3,0,35,35,67.3,0,2,14,100.0,100.0,92.9,2,0,15,15
1,Gabe Jackson,8716,G,SEA,1,0,29,66.3,0,3,31,100.0,100.0,95.2,0,3,0,35,35,58.5,0,2,14,100.0,100.0,92.9,2,0,15,15
1,Austin Corbett,46290,G,CAR,1,0,5,69.8,0,2,32,100.0,100.0,96.9,0,2,0,35,35,70.7,0,1,9,100.0,100.0,94.4,1,0,10,10
1,Morgan Moses,8701,T,BLT,1,0,3,70.5,0,0,34,100.0,100.0,97.1,0,1,1,35,35,59.3,0,0,15,100.0,100.0,93.3,1,1,15,15
1,Mike Onwenu,27357,G,NE,1,0,19,76.7,0,0,33,100.0,100.0,100.0,0,0,0,35,35,65.1,0,0,16,100.0,100.0,100.0,0,0,17,17
1,Christian Darrisaw,77373,T,MIN,1,0,18,73.6,1,2,33,100.0,100.0,95.5,0,3,0,34,34,87.4,0,0,15,100.0,100.0,100.0,0,0,15,15
1,Brian O'Neill,46854,T,MIN,1,0,18,60.4,2,1,33,100.0,100.0,95.5,0,3,0,34,34,44.6,2,1,15,100.0,100.0,90.0,3,0,15,15
1,Garrett Bradbury,46013,C,MIN,1,0,18,27.6,1,3,33,100.0,100.0,93.9,0,4,0,34,34,12.1,1,2,15,100.0,100.0,90.0,3,0,15,15
1,Ed Ingram,59819,G,MIN,1,0,18,31.2,2,2,33,100.0,100.0,90.9,0,5,1,34,34,2.3,2,2,15,100.0,100.0,80.0,5,1,15,15
1,Ezra Cleveland,41973,G,MIN,1,0,18,69.3,1,1,33,100.0,100.0,97.0,0,2,0,34,34,85.2,0,0,15,100.0,100.0,100.0,0,0,15,15
1,Andrew Thomas,59701,T,NYG,1,0,21,82.3,0,1,29,100.0,100.0,98.3,0,1,0,31,31,79.4,0,1,13,100.0,100.0,96.2,1,0,13,13
1,Evan Neal,99063,T,NYG,1,0,21,56.2,0,2,29,100.0,100.0,96.6,0,2,0,31,31,38.0,0,2,13,100.0,100.0,92.3,2,0,13,13
1,Jon Feliciano,9561,C,NYG,1,0,21,70.1,0,1,29,100.0,100.0,94.8,0,2,1,31,31,67.6,0,1,13,100.0,100.0,96.2,1,0,13,13
1,Mark Glowinski,9567,G,NYG,1,0,21,70.2,0,3,29,100.0,100.0,94.8,1,3,0,31,31,74.0,0,1,13,100.0,100.0,96.2,1,0,13,13
1,Isaiah Wynn,46048,T,NE,1,0,19,83.9,0,0,29,100.0,100.0,100.0,0,0,0,30,30,82.3,0,0,15,100.0,100.0,100.0,0,0,16,16
1,Jermaine Eluemunor,11914,T,LV,1,0,23,66.2,0,0,28,100.0,100.0,96.4,0,1,1,30,30,68.8,0,0,16,100.0,100.0,93.7,1,1,17,17
1,Tristan Wirfs,64818,T,TB,1,0,30,71.3,0,2,29,100.0,100.0,96.6,0,2,0,29,29,74.2,0,1,11,100.0,100.0,95.5,1,0,11,11
1,Luke Goedeke,77548,G,TB,1,0,30,31.8,0,3,29,100.0,100.0,94.8,0,3,0,29,29,10.3,0,3,11,100.0,100.0,86.4,3,0,11,11
1,Robert Hainsey,59980,C,TB,1,0,30,36.8,0,1,29,100.0,100.0,98.3,0,1,0,29,29,24.5,0,0,11,100.0,100.0,100.0,0,0,11,11
1,Cole Strange,22976,G,NE,1,0,19,87.2,0,0,27,100.0,100.0,100.0,0,0,0,29,29,84.2,0,0,12,100.0,100.0,100.0,0,0,13,13
1,Shaq Mason,9564,G,TB,1,0,30,66.4,1,0,29,100.0,100.0,98.3,0,1,0,29,29,71.9,0,0,11,100.0,100.0,100.0,0,0,11,11
1,Greg Little,46254,T,MIA,1,0,17,62.1,0,2,28,100.0,100.0,92.9,0,3,1,28,28,56.4,0,1,10,100.0,100.0,85.0,2,1,10,10
1,Dylan Parham,60953,G,LV,1,0,23,73.1,0,0,24,100.0,100.0,100.0,0,0,0,26,26,64.7,0,0,13,100.0,100.0,100.0,0,0,14,14
1,Zach Tom,55443,T,GB,1,0,12,34.0,0,2,23,100.0,100.0,95.7,0,2,0,24,24,3.2,0,2,10,100.0,100.0,90.0,2,0,10,10
1,Braxton Jones,60092,T,CHI,1,0,6,62.7,0,1,23,100.0,100.0,89.1,0,3,2,24,24,43.6,0,1,10,100.0,100.0,75.0,3,2,11,11
1,Sam Mustipher,13026,C,CHI,1,0,6,75.6,0,1,23,100.0,100.0,97.8,0,1,0,24,24,67.6,0,1,10,100.0,100.0,95.0,1,0,11,11
1,Cody Whitehair,10690,G,CHI,1,0,6,44.3,0,1,23,100.0,100.0,97.8,0,1,0,24,24,18.6,0,1,10,100.0,100.0,95.0,1,0,11,11
